sidoCode,sidoName,sigunguCode,sigunguName,dongCode,dongName
11,서울특별시,1111,종로구,11110515,청운효자동
11,서울특별시,1111,종로구,11110530,사직동
11,서울특별시,1111,종로구,11110540,삼청동
11,서울특별시,1111,종로구,11110550,부암동
11,서울특별시,1111,종로구,11110560,평창동
11,서울특별시,1111,종로구,11110570,무악동
11,서울특별시,1111,종로구,11110580,교남동
11,서울특별시,1111,종로구,11110600,가회동
11,서울특별시,1111,종로구,11110615,종로1.2.3.4가동
11,서울특별시,1111,종로구,11110630,종로5.6가동
11,서울특별시,1111,종로구,11110640,이화동
11,서울특별시,1111,종로구,11110650,혜화동
11,서울특별시,1111,종로구,11110670,창신1동
11,서울특별시,1111,종로구,11110680,창신2동
11,서울특별시,1111,종로구,11110690,창신3동
11,서울특별시,1111,종로구,11110700,숭인1동
11,서울특별시,1111,종로구,11110710,숭인2동
11,서울특별시,1114,중구,11140520,소공동
11,서울특별시,1114,중구,11140540,회현동
11,서울특별시,1114,중구,11140550,명동
11,서울특별시,1114,중구,11140570,필동
11,서울특별시,1114,중구,11140580,장충동
11,서울특별시,1114,중구,11140590,광희동
11,서울특별시,1114,중구,11140605,을지로동
11,서울특별시,1114,중구,11140615,신당동
11,서울특별시,1114,중구,11140625,다산동
11,서울특별시,1114,중구,11140635,약수동
11,서울특별시,1114,중구,11140645,청구동
11,서울특별시,1114,중구,11140650,신당5동
11,서울특별시,1114,중구,11140665,동화동
11,서울특별시,1114,중구,11140670,황학동
11,서울특별시,1114,중구,11140680,중림동
11,서울특별시,1117,용산구,11170510,후암동
11,서울특별시,1117,용산구,11170520,용산2가동
11,서울특별시,1117,용산구,11170530,남영동
11,서울특별시,1117,용산구,11170555,청파동
11,서울특별시,1117,용산구,11170560,원효로1동
11,서울특별시,1117,용산구,11170570,원효로2동
11,서울특별시,1117,용산구,11170580,효창동
11,서울특별시,1117,용산구,11170590,용문동
11,서울특별시,1117,용산구,11170625,한강로동
11,서울특별시,1117,용산구,11170630,이촌1동
11,서울특별시,1117,용산구,11170640,이촌2동
11,서울특별시,1117,용산구,11170650,이태원1동
11,서울특별시,1117,용산구,11170660,이태원2동
11,서울특별시,1117,용산구,11170685,한남동
11,서울특별시,1117,용산구,11170690,서빙고동
11,서울특별시,1117,용산구,11170700,보광동
11,서울특별시,1120,성동구,11200520,왕십리2동
11,서울특별시,1120,성동구,11200535,왕십리도선동
11,서울특별시,1120,성동구,11200540,마장동
11,서울특별시,1120,성동구,11200550,사근동
11,서울특별시,1120,성동구,11200560,행당1동
11,서울특별시,1120,성동구,11200570,행당2동
11,서울특별시,1120,성동구,11200580,응봉동
11,서울특별시,1120,성동구,11200590,금호1가동
11,서울특별시,1120,성동구,11200615,금호2.3가동
11,서울특별시,1120,성동구,11200620,금호4가동
11,서울특별시,1120,성동구,11200645,옥수동
11,서울특별시,1120,성동구,11200650,성수1가1동
11,서울특별시,1120,성동구,11200660,성수1가2동
11,서울특별시,1120,성동구,11200670,성수2가1동
11,서울특별시,1120,성동구,11200690,성수2가3동
11,서울특별시,1120,성동구,11200720,송정동
11,서울특별시,1120,성동구,11200790,용답동
11,서울특별시,1121,광진구,11215710,화양동
11,서울특별시,1121,광진구,11215730,군자동
11,서울특별시,1121,광진구,11215740,중곡1동
11,서울특별시,1121,광진구,11215750,중곡2동
11,서울특별시,1121,광진구,11215760,중곡3동
11,서울특별시,1121,광진구,11215770,중곡4동
11,서울특별시,1121,광진구,11215780,능동
11,서울특별시,1121,광진구,11215810,광장동
11,서울특별시,1121,광진구,11215820,자양1동
11,서울특별시,1121,광진구,11215830,자양2동
11,서울특별시,1121,광진구,11215840,자양3동
11,서울특별시,1121,광진구,11215847,자양4동
11,서울특별시,1121,광진구,11215850,구의1동
11,서울특별시,1121,광진구,11215860,구의2동
11,서울특별시,1121,광진구,11215870,구의3동
11,서울특별시,1123,동대문구,11230536,용신동
11,서울특별시,1123,동대문구,11230545,제기동
11,서울특별시,1123,동대문구,11230560,전농1동
11,서울특별시,1123,동대문구,11230570,전농2동
11,서울특별시,1123,동대문구,11230600,답십리1동
11,서울특별시,1123,동대문구,11230610,답십리2동
11,서울특별시,1123,동대문구,11230650,장안1동
11,서울특별시,1123,동대문구,11230660,장안2동
11,서울특별시,1123,동대문구,11230705,청량리동
11,서울특별시,1123,동대문구,11230710,회기동
11,서울특별시,1123,동대문구,11230720,휘경1동
11,서울특별시,1123,동대문구,11230730,휘경2동
11,서울특별시,1123,동대문구,11230740,이문1동
11,서울특별시,1123,동대문구,11230750,이문2동
11,서울특별시,1126,중랑구,11260520,면목2동
11,서울특별시,1126,중랑구,11260540,면목4동
11,서울특별시,1126,중랑구,11260550,면목5동
11,서울특별시,1126,중랑구,11260565,면목본동
11,서울특별시,1126,중랑구,11260570,면목7동
11,서울특별시,1126,중랑구,11260575,면목3.8동
11,서울특별시,1126,중랑구,11260580,상봉1동
11,서울특별시,1126,중랑구,11260590,상봉2동
11,서울특별시,1126,중랑구,11260600,중화1동
11,서울특별시,1126,중랑구,11260610,중화2동
11,서울특별시,1126,중랑구,11260620,묵1동
11,서울특별시,1126,중랑구,11260630,묵2동
11,서울특별시,1126,중랑구,11260655,망우본동
11,서울특별시,1126,중랑구,11260660,망우3동
11,서울특별시,1126,중랑구,11260680,신내1동
11,서울특별시,1126,중랑구,11260690,신내2동
11,서울특별시,1129,성북구,11290525,성북동
11,서울특별시,1129,성북구,11290555,삼선동
11,서울특별시,1129,성북구,11290575,동선동
11,서울특별시,1129,성북구,11290580,돈암1동
11,서울특별시,1129,성북구,11290590,돈암2동
11,서울특별시,1129,성북구,11290600,안암동
11,서울특별시,1129,성북구,11290610,보문동
11,서울특별시,1129,성북구,11290620,정릉1동
11,서울특별시,1129,성북구,11290630,정릉2동
11,서울특별시,1129,성북구,11290640,정릉3동
11,서울특별시,1129,성북구,11290650,정릉4동
11,서울특별시,1129,성북구,11290660,길음1동
11,서울특별시,1129,성북구,11290685,길음2동
11,서울특별시,1129,성북구,11290705,종암동
11,서울특별시,1129,성북구,11290715,월곡1동
11,서울특별시,1129,성북구,11290725,월곡2동
11,서울특별시,1129,성북구,11290760,장위1동
11,서울특별시,1129,성북구,11290770,장위2동
11,서울특별시,1129,성북구,11290780,장위3동
11,서울특별시,1129,성북구,11290810,석관동
11,서울특별시,1130,강북구,11305534,삼양동
11,서울특별시,1130,강북구,11305535,미아동
11,서울특별시,1130,강북구,11305545,송중동
11,서울특별시,1130,강북구,11305555,송천동
11,서울특별시,1130,강북구,11305575,삼각산동
11,서울특별시,1130,강북구,11305595,번1동
11,서울특별시,1130,강북구,11305603,번2동
11,서울특별시,1130,강북구,11305608,번3동
11,서울특별시,1130,강북구,11305615,수유1동
11,서울특별시,1130,강북구,11305625,수유2동
11,서울특별시,1130,강북구,11305635,수유3동
11,서울특별시,1130,강북구,11305645,우이동
11,서울특별시,1130,강북구,11305660,인수동
11,서울특별시,1132,도봉구,11320511,창1동
11,서울특별시,1132,도봉구,11320512,창2동
11,서울특별시,1132,도봉구,11320513,창3동
11,서울특별시,1132,도봉구,11320514,창4동
11,서울특별시,1132,도봉구,11320515,창5동
11,서울특별시,1132,도봉구,11320521,도봉1동
11,서울특별시,1132,도봉구,11320522,도봉2동
11,서울특별시,1132,도봉구,11320660,쌍문1동
11,서울특별시,1132,도봉구,11320670,쌍문2동
11,서울특별시,1132,도봉구,11320680,쌍문3동
11,서울특별시,1132,도봉구,11320681,쌍문4동
11,서울특별시,1132,도봉구,11320690,방학1동
11,서울특별시,1132,도봉구,11320700,방학2동
11,서울특별시,1132,도봉구,11320710,방학3동
11,서울특별시,1135,노원구,11350560,월계1동
11,서울특별시,1135,노원구,11350570,월계2동
11,서울특별시,1135,노원구,11350580,월계3동
11,서울특별시,1135,노원구,11350595,공릉1동
11,서울특별시,1135,노원구,11350600,공릉2동
11,서울특별시,1135,노원구,11350611,하계1동
11,서울특별시,1135,노원구,11350612,하계2동
11,서울특별시,1135,노원구,11350619,중계본동
11,서울특별시,1135,노원구,11350621,중계1동
11,서울특별시,1135,노원구,11350624,중계4동
11,서울특별시,1135,노원구,11350625,중계2.3동
11,서울특별시,1135,노원구,11350630,상계1동
11,서울특별시,1135,노원구,11350640,상계2동
11,서울특별시,1135,노원구,11350665,상계3.4동
11,서울특별시,1135,노원구,11350670,상계5동
11,서울특별시,1135,노원구,11350695,상계6.7동
11,서울특별시,1135,노원구,11350700,상계8동
11,서울특별시,1135,노원구,11350710,상계9동
11,서울특별시,1135,노원구,11350720,상계10동
11,서울특별시,1138,은평구,11380510,녹번동
11,서울특별시,1138,은평구,11380520,불광1동
11,서울특별시,1138,은평구,11380530,불광2동
11,서울특별시,1138,은평구,11380551,갈현1동
11,서울특별시,1138,은평구,11380552,갈현2동
11,서울특별시,1138,은평구,11380560,구산동
11,서울특별시,1138,은평구,11380570,대조동
11,서울특별시,1138,은평구,11380580,응암1동
11,서울특별시,1138,은평구,11380590,응암2동
11,서울특별시,1138,은평구,11380600,응암3동
11,서울특별시,1138,은평구,11380625,역촌동
11,서울특별시,1138,은평구,11380631,신사1동
11,서울특별시,1138,은평구,11380632,신사2동
11,서울특별시,1138,은평구,11380640,증산동
11,서울특별시,1138,은평구,11380650,수색동
11,서울특별시,1138,은평구,11380690,진관동
11,서울특별시,1141,서대문구,11410520,천연동
11,서울특별시,1141,서대문구,11410555,북아현동
11,서울특별시,1141,서대문구,11410565,충현동
11,서울특별시,1141,서대문구,11410585,신촌동
11,서울특별시,1141,서대문구,11410615,연희동
11,서울특별시,1141,서대문구,11410620,홍제1동
11,서울특별시,1141,서대문구,11410640,홍제3동
11,서울특별시,1141,서대문구,11410655,홍제2동
11,서울특별시,1141,서대문구,11410660,홍은1동
11,서울특별시,1141,서대문구,11410685,홍은2동
11,서울특별시,1141,서대문구,11410690,남가좌1동
11,서울특별시,1141,서대문구,11410700,남가좌2동
11,서울특별시,1141,서대문구,11410710,북가좌1동
11,서울특별시,1141,서대문구,11410720,북가좌2동
11,서울특별시,1144,마포구,11440555,아현동
11,서울특별시,1144,마포구,11440565,공덕동
11,서울특별시,1144,마포구,11440585,도화동
11,서울특별시,1144,마포구,11440590,용강동
11,서울특별시,1144,마포구,11440600,대흥동
11,서울특별시,1144,마포구,11440610,염리동
11,서울특별시,1144,마포구,11440630,신수동
11,서울특별시,1144,마포구,11440655,서강동
11,서울특별시,1144,마포구,11440660,서교동
11,서울특별시,1144,마포구,11440680,합정동
11,서울특별시,1144,마포구,11440690,망원1동
11,서울특별시,1144,마포구,11440700,망원2동
11,서울특별시,1144,마포구,11440710,연남동
11,서울특별시,1144,마포구,11440720,성산1동
11,서울특별시,1144,마포구,11440730,성산2동
11,서울특별시,1144,마포구,11440740,상암동
11,서울특별시,1147,양천구,11470510,목1동
11,서울특별시,1147,양천구,11470520,목2동
11,서울특별시,1147,양천구,11470530,목3동
11,서울특별시,1147,양천구,11470540,목4동
11,서울특별시,1147,양천구,11470550,목5동
11,서울특별시,1147,양천구,11470560,신월1동
11,서울특별시,1147,양천구,11470570,신월2동
11,서울특별시,1147,양천구,11470580,신월3동
11,서울특별시,1147,양천구,11470590,신월4동
11,서울특별시,1147,양천구,11470600,신월5동
11,서울특별시,1147,양천구,11470610,신월6동
11,서울특별시,1147,양천구,11470611,신월7동
11,서울특별시,1147,양천구,11470620,신정1동
11,서울특별시,1147,양천구,11470630,신정2동
11,서울특별시,1147,양천구,11470640,신정3동
11,서울특별시,1147,양천구,11470650,신정4동
11,서울특별시,1147,양천구,11470670,신정6동
11,서울특별시,1147,양천구,11470680,신정7동
11,서울특별시,1150,강서구,11500510,염창동
11,서울특별시,1150,강서구,11500520,등촌1동
11,서울특별시,1150,강서구,11500530,등촌2동
11,서울특별시,1150,강서구,11500535,등촌3동
11,서울특별시,1150,강서구,11500540,화곡1동
11,서울특별시,1150,강서구,11500550,화곡2동
11,서울특별시,1150,강서구,11500560,화곡3동
11,서울특별시,1150,강서구,11500570,화곡4동
11,서울특별시,1150,강서구,11500590,화곡본동
11,서울특별시,1150,강서구,11500591,화곡6동
11,서울특별시,1150,강서구,11500593,화곡8동
11,서울특별시,1150,강서구,11500603,가양1동
11,서울특별시,1150,강서구,11500604,가양2동
11,서울특별시,1150,강서구,11500605,가양3동
11,서울특별시,1150,강서구,11500611,발산1동
11,서울특별시,1150,강서구,11500615,우장산동
11,서울특별시,1150,강서구,11500620,공항동
11,서울특별시,1150,강서구,11500630,방화1동
11,서울특별시,1150,강서구,11500640,방화2동
11,서울특별시,1150,강서구,11500641,방화3동
11,서울특별시,1153,구로구,11530510,신도림동
11,서울특별시,1153,구로구,11530520,구로1동
11,서울특별시,1153,구로구,11530530,구로2동
11,서울특별시,1153,구로구,11530540,구로3동
11,서울특별시,1153,구로구,11530550,구로4동
11,서울특별시,1153,구로구,11530560,구로5동
11,서울특별시,1153,구로구,11530595,가리봉동
11,서울특별시,1153,구로구,11530720,고척1동
11,서울특별시,1153,구로구,11530730,고척2동
11,서울특별시,1153,구로구,11530740,개봉1동
11,서울특별시,1153,구로구,11530750,개봉2동
11,서울특별시,1153,구로구,11530760,개봉3동
11,서울특별시,1153,구로구,11530770,오류1동
11,서울특별시,1153,구로구,11530780,오류2동
11,서울특별시,1153,구로구,11530790,수궁동
11,서울특별시,1153,구로구,11530800,항동
11,서울특별시,1154,금천구,11545510,가산동
11,서울특별시,1154,금천구,11545610,독산1동
11,서울특별시,1154,금천구,11545620,독산2동
11,서울특별시,1154,금천구,11545630,독산3동
11,서울특별시,1154,금천구,11545640,독산4동
11,서울특별시,1154,금천구,11545670,시흥1동
11,서울특별시,1154,금천구,11545680,시흥2동
11,서울특별시,1154,금천구,11545690,시흥3동
11,서울특별시,1154,금천구,11545700,시흥4동
11,서울특별시,1154,금천구,11545710,시흥5동
11,서울특별시,1171,송파구,11710632,가락2동
11,서울특별시,1171,송파구,11710641,문정1동
11,서울특별시,1171,송파구,11710642,문정2동
11,서울특별시,1171,송파구,11710646,장지동
11,서울특별시,1171,송파구,11710647,위례동
11,서울특별시,1171,송파구,11710650,잠실본동
11,서울특별시,1171,송파구,11710670,잠실2동
11,서울특별시,1171,송파구,11710680,잠실3동
11,서울특별시,1171,송파구,11710690,잠실4동
11,서울특별시,1171,송파구,11710710,잠실6동
11,서울특별시,1171,송파구,11710720,잠실7동
11,서울특별시,1174,강동구,11740515,강일동
11,서울특별시,1174,강동구,11740525,상일1동
11,서울특별시,1174,강동구,11740526,상일2동
11,서울특별시,1174,강동구,11740530,명일1동
11,서울특별시,1174,강동구,11740540,명일2동
11,서울특별시,1174,강동구,11740550,고덕1동
11,서울특별시,1174,강동구,11740560,고덕2동
11,서울특별시,1174,강동구,11740570,암사1동
11,서울특별시,1174,강동구,11740580,암사2동
11,서울특별시,1174,강동구,11740590,암사3동
11,서울특별시,1174,강동구,11740600,천호1동
11,서울특별시,1174,강동구,11740610,천호2동
11,서울특별시,1174,강동구,11740620,천호3동
11,서울특별시,1174,강동구,11740640,성내1동
11,서울특별시,1174,강동구,11740650,성내2동
11,서울특별시,1174,강동구,11740660,성내3동
11,서울특별시,1174,강동구,11740685,길동
11,서울특별시,1174,강동구,11740690,둔촌1동
11,서울특별시,1174,강동구,11740700,둔촌2동
11,서울특별시,1156,영등포구,11560515,영등포본동
11,서울특별시,1156,영등포구,11560535,영등포동
11,서울특별시,1156,영등포구,11560540,여의동
11,서울특별시,1156,영등포구,11560550,당산1동
11,서울특별시,1156,영등포구,11560560,당산2동
11,서울특별시,1156,영등포구,11560585,도림동
11,서울특별시,1156,영등포구,11560605,문래동
11,서울특별시,1156,영등포구,11560610,양평1동
11,서울특별시,1156,영등포구,11560620,양평2동
11,서울특별시,1156,영등포구,11560630,신길1동
11,서울특별시,1156,영등포구,11560650,신길3동
11,서울특별시,1156,영등포구,11560660,신길4동
11,서울특별시,1156,영등포구,11560670,신길5동
11,서울특별시,1156,영등포구,11560680,신길6동
11,서울특별시,1156,영등포구,11560690,신길7동
11,서울특별시,1156,영등포구,11560700,대림1동
11,서울특별시,1156,영등포구,11560710,대림2동
11,서울특별시,1156,영등포구,11560720,대림3동
11,서울특별시,1159,동작구,11590510,노량진1동
11,서울특별시,1159,동작구,11590520,노량진2동
11,서울특별시,1159,동작구,11590530,상도1동
11,서울특별시,1159,동작구,11590540,상도2동
11,서울특별시,1159,동작구,11590550,상도3동
11,서울특별시,1159,동작구,11590560,상도4동
11,서울특별시,1159,동작구,11590605,흑석동
11,서울특별시,1159,동작구,11590620,사당1동
11,서울특별시,1159,동작구,11590630,사당2동
11,서울특별시,1159,동작구,11590640,사당3동
11,서울특별시,1159,동작구,11590650,사당4동
11,서울특별시,1159,동작구,11590651,사당5동
11,서울특별시,1159,동작구,11590660,대방동
11,서울특별시,1159,동작구,11590670,신대방1동
11,서울특별시,1159,동작구,11590680,신대방2동
11,서울특별시,1162,관악구,11620525,보라매동
11,서울특별시,1162,관악구,11620545,청림동
11,서울특별시,1162,관악구,11620565,성현동
11,서울특별시,1162,관악구,11620575,행운동
11,서울특별시,1162,관악구,11620585,낙성대동
11,서울특별시,1162,관악구,11620595,청룡동
11,서울특별시,1162,관악구,11620605,은천동
11,서울특별시,1162,관악구,11620615,중앙동
11,서울특별시,1162,관악구,11620625,인헌동
11,서울특별시,1162,관악구,11620630,남현동
11,서울특별시,1162,관악구,11620645,서원동
11,서울특별시,1162,관악구,11620655,신원동
11,서울특별시,1162,관악구,11620665,서림동
11,서울특별시,1162,관악구,11620685,신사동
11,서울특별시,1162,관악구,11620695,신림동
11,서울특별시,1162,관악구,11620715,난향동
11,서울특별시,1162,관악구,11620725,조원동
11,서울특별시,1162,관악구,11620735,대학동
11,서울특별시,1162,관악구,11620745,삼성동
11,서울특별시,1162,관악구,11620765,미성동
11,서울특별시,1162,관악구,11620775,난곡동
11,서울특별시,1165,서초구,11650510,서초1동
11,서울특별시,1165,서초구,11650520,서초2동
11,서울특별시,1165,서초구,11650530,서초3동
11,서울특별시,1165,서초구,11650531,서초4동
11,서울특별시,1165,서초구,11650540,잠원동
11,서울특별시,1165,서초구,11650550,반포본동
11,서울특별시,1165,서초구,11650560,반포1동
11,서울특별시,1165,서초구,11650570,반포2동
11,서울특별시,1165,서초구,11650580,반포3동
11,서울특별시,1165,서초구,11650581,반포4동
11,서울특별시,1165,서초구,11650590,방배본동
11,서울특별시,1165,서초구,11650600,방배1동
11,서울특별시,1165,서초구,11650610,방배2동
11,서울특별시,1165,서초구,11650620,방배3동
11,서울특별시,1165,서초구,11650621,방배4동
11,서울특별시,1165,서초구,11650651,양재1동
11,서울특별시,1165,서초구,11650652,양재2동
11,서울특별시,1165,서초구,11650660,내곡동
11,서울특별시,1168,강남구,11680510,신사동
11,서울특별시,1168,강남구,11680521,논현1동
11,서울특별시,1168,강남구,11680531,논현2동
11,서울특별시,1168,강남구,11680545,압구정동
11,서울특별시,1168,강남구,11680565,청담동
11,서울특별시,1168,강남구,11680580,삼성1동
11,서울특별시,1168,강남구,11680590,삼성2동
11,서울특별시,1168,강남구,11680600,대치1동
11,서울특별시,1168,강남구,11680610,대치2동
11,서울특별시,1168,강남구,11680630,대치4동
11,서울특별시,1168,강남구,11680640,역삼1동
11,서울특별시,1168,강남구,11680650,역삼2동
11,서울특별시,1168,강남구,11680655,도곡1동
11,서울특별시,1168,강남구,11680656,도곡2동
11,서울특별시,1168,강남구,11680660,개포1동
11,서울특별시,1168,강남구,11680670,개포2동
11,서울특별시,1168,강남구,11680690,개포4동
11,서울특별시,1168,강남구,11680700,세곡동
11,서울특별시,1168,강남구,11680720,일원본동
11,서울특별시,1168,강남구,11680730,일원1동
11,서울특별시,1168,강남구,11680740,일원2동
11,서울특별시,1168,강남구,11680750,수서동
11,서울특별시,1171,송파구,11710510,풍납1동
11,서울특별시,1171,송파구,11710520,풍납2동
11,서울특별시,1171,송파구,11710531,거여1동
11,서울특별시,1171,송파구,11710532,거여2동
11,서울특별시,1171,송파구,11710540,마천1동
11,서울특별시,1171,송파구,11710550,마천2동
11,서울특별시,1171,송파구,11710561,방이1동
11,서울특별시,1171,송파구,11710562,방이2동
11,서울특별시,1171,송파구,11710566,오륜동
11,서울특별시,1171,송파구,11710570,오금동
11,서울특별시,1171,송파구,11710580,송파1동
11,서울특별시,1171,송파구,11710590,송파2동
11,서울특별시,1171,송파구,11710600,석촌동
11,서울특별시,1171,송파구,11710610,삼전동
11,서울특별시,1171,송파구,11710620,가락본동
11,서울특별시,1171,송파구,11710631,가락1동
26,부산광역시,2611,중구,26110510,중앙동
26,부산광역시,2611,중구,26110520,동광동
26,부산광역시,2611,중구,26110530,대청동
26,부산광역시,2611,중구,26110545,보수동
26,부산광역시,2611,중구,26110560,부평동
26,부산광역시,2611,중구,26110570,광복동
26,부산광역시,2611,중구,26110580,남포동
26,부산광역시,2611,중구,26110590,영주1동
26,부산광역시,2611,중구,26110600,영주2동
26,부산광역시,2614,서구,26140510,동대신1동
26,부산광역시,2614,서구,26140520,동대신2동
26,부산광역시,2614,서구,26140530,동대신3동
26,부산광역시,2614,서구,26140540,서대신1동
26,부산광역시,2614,서구,26140560,서대신3동
26,부산광역시,2614,서구,26140570,서대신4동
26,부산광역시,2614,서구,26140590,부민동
26,부산광역시,2614,서구,26140615,아미동
26,부산광역시,2614,서구,26140630,초장동
26,부산광역시,2614,서구,26140640,충무동
26,부산광역시,2614,서구,26140650,남부민1동
26,부산광역시,2614,서구,26140660,남부민2동
26,부산광역시,2614,서구,26140680,암남동
26,부산광역시,2617,동구,26170510,초량1동
26,부산광역시,2617,동구,26170520,초량2동
26,부산광역시,2617,동구,26170530,초량3동
26,부산광역시,2617,동구,26170550,초량6동
26,부산광역시,2617,동구,26170560,수정1동
26,부산광역시,2617,동구,26170570,수정2동
26,부산광역시,2617,동구,26170590,수정4동
26,부산광역시,2617,동구,26170600,수정5동
26,부산광역시,2617,동구,26170645,좌천동
26,부산광역시,2617,동구,26170650,범일1동
26,부산광역시,2617,동구,26170660,범일2동
26,부산광역시,2617,동구,26170680,범일5동
26,부산광역시,2620,영도구,26200530,남항동
26,부산광역시,2620,영도구,26200540,영선1동
26,부산광역시,2620,영도구,26200550,영선2동
26,부산광역시,2620,영도구,26200585,신선동
26,부산광역시,2620,영도구,26200590,봉래1동
26,부산광역시,2620,영도구,26200605,봉래2동
26,부산광역시,2620,영도구,26200630,청학1동
26,부산광역시,2620,영도구,26200640,청학2동
26,부산광역시,2620,영도구,26200650,동삼1동
26,부산광역시,2620,영도구,26200660,동삼2동
26,부산광역시,2620,영도구,26200670,동삼3동
26,부산광역시,2623,부산진구,26230510,부전1동
26,부산광역시,2623,부산진구,26230520,부전2동
26,부산광역시,2623,부산진구,26230540,연지동
26,부산광역시,2623,부산진구,26230550,초읍동
26,부산광역시,2623,부산진구,26230560,양정1동
26,부산광역시,2623,부산진구,26230570,양정2동
26,부산광역시,2623,부산진구,26230600,전포1동
26,부산광역시,2623,부산진구,26230610,전포2동
26,부산광역시,2623,부산진구,26230640,부암1동
26,부산광역시,2623,부산진구,26230660,부암3동
26,부산광역시,2623,부산진구,26230670,당감1동
26,부산광역시,2623,부산진구,26230680,당감2동
26,부산광역시,2623,부산진구,26230700,당감4동
26,부산광역시,2623,부산진구,26230710,가야1동
26,부산광역시,2623,부산진구,26230720,가야2동
26,부산광역시,2623,부산진구,26230740,개금1동
26,부산광역시,2623,부산진구,26230750,개금2동
26,부산광역시,2623,부산진구,26230760,개금3동
26,부산광역시,2623,부산진구,26230770,범천1동
26,부산광역시,2623,부산진구,26230780,범천2동
26,부산광역시,2626,동래구,26260510,수민동
26,부산광역시,2626,동래구,26260520,복산동
26,부산광역시,2626,동래구,26260545,명륜동
26,부산광역시,2626,동래구,26260550,온천1동
26,부산광역시,2626,동래구,26260560,온천2동
26,부산광역시,2626,동래구,26260570,온천3동
26,부산광역시,2626,동래구,26260580,사직1동
26,부산광역시,2626,동래구,26260590,사직2동
26,부산광역시,2626,동래구,26260600,사직3동
26,부산광역시,2626,동래구,26260740,안락1동
26,부산광역시,2626,동래구,26260750,안락2동
26,부산광역시,2626,동래구,26260761,명장1동
26,부산광역시,2626,동래구,26260762,명장2동
26,부산광역시,2629,남구,26290510,대연1동
26,부산광역시,2629,남구,26290530,대연3동
26,부산광역시,2629,남구,26290540,대연4동
26,부산광역시,2629,남구,26290550,대연5동
26,부산광역시,2629,남구,26290560,대연6동
26,부산광역시,2629,남구,26290570,용호1동
26,부산광역시,2629,남구,26290580,용호2동
26,부산광역시,2629,남구,26290590,용호3동
26,부산광역시,2629,남구,26290600,용호4동
26,부산광역시,2629,남구,26290610,용당동
26,부산광역시,2629,남구,26290620,감만1동
26,부산광역시,2629,남구,26290630,감만2동
26,부산광역시,2629,남구,26290645,우암동
26,부산광역시,2629,남구,26290680,문현1동
26,부산광역시,2629,남구,26290690,문현2동
26,부산광역시,2629,남구,26290700,문현3동
26,부산광역시,2629,남구,26290710,문현4동
26,부산광역시,2632,북구,26320510,구포1동
26,부산광역시,2632,북구,26320520,구포2동
26,부산광역시,2632,북구,26320521,구포3동
26,부산광역시,2632,북구,26320530,금곡동
26,부산광역시,2632,북구,26320541,화명1동
26,부산광역시,2632,북구,26320542,화명2동
26,부산광역시,2632,북구,26320543,화명3동
26,부산광역시,2632,북구,26320550,덕천1동
26,부산광역시,2632,북구,26320560,덕천2동
26,부산광역시,2632,북구,26320561,덕천3동
26,부산광역시,2632,북구,26320571,만덕1동
26,부산광역시,2632,북구,26320572,만덕2동
26,부산광역시,2632,북구,26320573,만덕3동
26,부산광역시,2635,해운대구,26350510,우1동
26,부산광역시,2635,해운대구,26350520,우2동
26,부산광역시,2635,해운대구,26350525,우3동
26,부산광역시,2635,해운대구,26350530,중1동
26,부산광역시,2635,해운대구,26350540,중2동
26,부산광역시,2635,해운대구,26350551,좌1동
26,부산광역시,2635,해운대구,26350552,좌2동
26,부산광역시,2635,해운대구,26350553,좌3동
26,부산광역시,2635,해운대구,26350554,좌4동
26,부산광역시,2635,해운대구,26350560,송정동
26,부산광역시,2635,해운대구,26350570,반여1동
26,부산광역시,2635,해운대구,26350580,반여2동
26,부산광역시,2635,해운대구,26350590,반여3동
26,부산광역시,2635,해운대구,26350595,반여4동
26,부산광역시,2635,해운대구,26350610,반송1동
26,부산광역시,2635,해운대구,26350620,반송2동
26,부산광역시,2635,해운대구,26350650,재송1동
26,부산광역시,2635,해운대구,26350660,재송2동
26,부산광역시,2638,사하구,26380510,괴정1동
26,부산광역시,2638,사하구,26380520,괴정2동
26,부산광역시,2638,사하구,26380530,괴정3동
26,부산광역시,2638,사하구,26380540,괴정4동
26,부산광역시,2638,사하구,26380550,당리동
26,부산광역시,2638,사하구,26380561,하단1동
26,부산광역시,2638,사하구,26380562,하단2동
26,부산광역시,2638,사하구,26380571,신평1동
26,부산광역시,2638,사하구,26380572,신평2동
26,부산광역시,2638,사하구,26380580,장림1동
26,부산광역시,2638,사하구,26380590,장림2동
26,부산광역시,2638,사하구,26380601,다대1동
26,부산광역시,2638,사하구,26380602,다대2동
26,부산광역시,2638,사하구,26380610,구평동
26,부산광역시,2638,사하구,26380620,감천1동
26,부산광역시,2638,사하구,26380630,감천2동
26,부산광역시,2641,금정구,26410510,서1동
26,부산광역시,2641,금정구,26410520,서2동
26,부산광역시,2641,금정구,26410530,서3동
26,부산광역시,2641,금정구,26410555,금사회동동
26,부산광역시,2641,금정구,26410570,부곡1동
26,부산광역시,2641,금정구,26410580,부곡2동
26,부산광역시,2641,금정구,26410590,부곡3동
26,부산광역시,2641,금정구,26410591,부곡4동
26,부산광역시,2641,금정구,26410600,장전1동
26,부산광역시,2641,금정구,26410610,장전2동
26,부산광역시,2641,금정구,26410635,선두구동
